1D65,2
1D66,2
1D67,2
1D68,2
1D69,2
1D6B,2
1D6F,2
1DAF,2
1DE5,2
1DE6,2
1DF5,2
1DF6,2
1DF7,2
1E01,2
1E02,2
1E4C,2
1E6C,2
1E6D,2
1E73,2
1E74,2
1E75,2
1E78,2
1E79,2
1E7A,2
1E7B,2
1E7C,2
1E7D,2
1E9C,2
1E9D,2
1E9E,2
1E9F,2
1EA5,2
1EB6,2
1EB7,2
1EB8,2
1EB9,2
1EBB,2
1EBC,2
1F20,2
1F5F,2
1F61,2
1F62,2
1FA0,2
1FD6,2
2021,2
2022,2
2023,2
2069,2
206A,2
20DF,2
20E1,2
20E2,2
20E3,2
2110,2
2111,2
217C,2
217D,2
219D,2
219E,2
21A0,2
21FE,2
2275,2
2276,2
2279,2
227A,2
22DF,2
22E0,2
2353,2
2354,2
2355,2
251E,2
251F,2
2557,2
255D,2
2560,2
2570,2
2573,2
2593,2
2594,2
25AA,2
25B5,2
25E2,2
25E3,2
25E4,2
2624,2
2625,2
2626,2
2627,2
2656,2
2804,2
2848,2
2849,2
284A,2
284B,2
284C,2
284D,2
284E,2
284F,2
2850,2
2851,2
2852,2
2853,2
2854,2
2855,2
2856,2
2857,2
2858,2
2859,2
285A,2
285B,2
285C,2
285D,2
285E,2
285F,2
2860,2
2861,2
2862,2
2863,2
2864,2
2865,2
2866,2
2867,2
2868,2
2869,2
286A,2
286B,2
286C,2
286D,2
286E,2
286F,2
2870,2
2871,2
2872,2
2873,2
2874,2
2875,2
2876,2
2877,2
2878,2
2879,2
287A,2
287B,2
287C,2
287D,2
287E,2
287F,2
2880,2
2881,2
2882,2
2883,2
2884,2
2885,2
2886,2
2887,2
2888,2
2889,2
288A,2
288B,2
288C,2
288D,2
288E,2
288F,2
2890,2
2891,2
2892,2
2893,2
2894,2
2895,2
2896,2
2897,2
2898,2
2899,2
289A,2
289B,2
289C,2
289D,2
289E,2
289F,2
28A0,2
28A1,2
28A2,2
28A3,2
28A4,2
28A5,2
28A6,2
28A7,2
28A8,2
28A9,2
28AA,2
28AB,2
28AC,2
28AD,2
28AE,2
28AF,2
28B0,2
28B1,2
28B2,2
28B3,2
28B4,2
28B5,2
28B6,2
28B7,2
28B8,2
28B9,2
28BA,2
28BB,2
28BC,2
28BD,2
28BE,2
28BF,2
28C0,2
28C1,2
28C2,2
28C3,2
28C4,2
28C5,2
28C6,2
28C7,2
28C8,2
28C9,2
28CA,2
28CB,2
28CC,2
28CD,2
28CE,2
28CF,2
28D0,2
28D1,2
28D2,2
28D3,2
28D4,2
28D5,2
28D6,2
28D7,2
28D8,2
28D9,2
28DA,2
28DB,2
28DC,2
28DD,2
28DE,2
28DF,2
28E0,2
28E1,2
28E2,2
28E3,2
28E4,2
28E5,2
28E6,2
28E7,2
28E8,2
28E9,2
28EA,2
28EB,2
28EC,2
28ED,2
28EE,2
28EF,2
28F0,2
28F1,2
28F2,2
28F3,2
28F4,2
28F5,2
28F6,2
28F7,2
28F8,2
28F9,2
28FA,2
28FB,2
28FC,2
28FD,2
28FE,2
28FF,2
2900,2
2901,2
2902,2
2903,2
2904,2
2905,2
2906,2
2907,2
2908,2
2909,2
290A,2
290B,2
290C,2
290D,2
290E,2
290F,2
2910,2
2911,2
2912,2
2913,2
2914,2
2915,2
2916,2
2917,2
2918,2
2919,2
291A,2
291B,2
291C,2
291D,2
291E,2
291F,2
2920,2
2921,2
2922,2
2923,2
2924,2
2925,2
2926,2
2927,2
2928,2
2929,2
292A,2
292B,2
292C,2
292D,2
292E,2
292F,2
2930,2
2931,2
2932,2
2933,2
2934,2
2935,2
2936,2
2937,2
2938,2
2939,2
293A,2
293B,2
293C,2
293D,2
293E,2
293F,2
2940,2
2941,2
2942,2
2943,2
2944,2
2945,2
2946,2
2947,2
2948,2
2949,2
294A,2
294B,2
294C,2
294D,2
294E,2
294F,2
2950,2
2951,2
2952,2
2953,2
2954,2
2955,2
2956,2
2957,2
2958,2
2959,2
295A,2
295B,2
295C,2
295D,2
295E,2
295F,2
2960,2
2961,2
2962,2
2963,2
2964,2
2965,2
2966,2
2967,2
2968,2
2969,2
296A,2
296B,2
296C,2
296D,2
296E,2
296F,2
2970,2
2971,2
2972,2
2973,2
2974,2
2975,2
2976,2
2977,2
2978,2
2979,2
297A,2
297B,2
297C,2
297D,2
297E,2
297F,2
2980,2
2981,2
2982,2
2983,2
2984,2
2985,2
2986,2
2987,2
2988,2
2989,2
298A,2
298B,2
298C,2
298D,2
298E,2
298F,2
2990,2
2991,2
2992,2
2993,2
2994,2
2995,2
2996,2
2997,2
2998,2
2999,2
299A,2
299B,2
299C,2
299D,2
299E,2
299F,2
29A0,2
29A1,2
29A2,2
29A3,2
29A4,2
29A5,2
29A6,2
29A7,2
29A8,2
29A9,2
29AA,2
29AB,2
29AC,2
29AD,2
29AE,2
29AF,2
29B0,2
29B1,2
29B2,2
29B3,2
29B4,2
29B5,2
29B6,2
29B7,2
29B8,2
29B9,2
29BA,2
29BB,2
29BC,2
29BD,2
29BE,2
29BF,2
29C0,2
29C1,2
29C2,2
29C3,2
29C4,2
29C5,2
29C6,2
29C7,2
29F5,2
29F6,2
29F7,2
2A14,2
2A15,2
2A16,2
2A17,2
2A18,2
2A19,2
2A1A,2
2A1B,2
2A1C,2
2A1D,2
2A1E,2
2A1F,2
2A20,2
2A21,2
2A22,2
2A23,2
2A24,2
2A25,2
2A26,2
2A27,2
2A28,2
2A29,2
2A2A,2
2A2B,2
2A2C,2
2A2D,2
2A2E,2
2A2F,2
2A30,2
2A31,2
2A32,2
2A33,2
2A34,2
2A35,2
2A36,2
2A37,2
2A38,2
2A39,2
2A3A,2
2A3B,2
2A3C,2
2A3D,2
2A3E,2
2A3F,2
2A40,2
2A41,2
2A42,2
2A43,2
2A44,2
2A45,2
2A46,2
2A47,2
2A48,2
2A69,2
2A6A,2
2A6B,2
2A6C,2
2A6D,2
2A6E,2
2A6F,2
2A70,2
2AF7,2
2B56,2
2B5A,2
2B5B,2
2B5C,2
2B6B,2
2B6C,2
2B6D,2
2B6E,2
2B6F,2
2B70,2
2B71,2
2B72,2
2B73,2
2B74,2
2B75,2
2B76,2
2B77,2
2B78,2
2B79,2
2BAE,2
2BFC,2
2BFD,2
2C13,2
2E5A,2
2EA5,2
2EA6,2
2EA7,2
2F07,2
2F08,2
2F50,2
2F6B,2
2F6C,2
2FA9,2
2FAE,2
2FAF,2
2FB0,2
2FB1,2
2FB2,2
2FB4,2
2FC5,2
2FC6,2
2FD1,2
2FD2,2
2FD3,2
2FD4,2
2FD5,2
2FD6,2
2FD7,2
2FD8,2
2FD9,2
2FDA,2
2FDB,2
2FDC,2
2FDD,2
2FDE,2
2FDF,2
2FE0,2
2FE1,2
2FE2,2
2FE3,2
2FE4,2
2FE5,2
2FE6,2
2FE7,2
2FE8,2
2FE9,2
2FEA,2
2FEB,2
2FEC,2
2FED,2
2FEE,2
2FEF,2
2FF0,2
2FF1,2
2FF2,2
3011,2
3013,2
3014,2
3015,2
3017,2
3018,2
3019,2
301A,2
302C,2
3031,2
3032,2
3033,2
3034,2
3035,2
3036,2
3037,2
3038,2
3039,2
303A,2
303C,2
303D,2
303E,2
3044,2
3046,2
3049,2
304D,2
304E,2
3050,2
3051,2
3052,2
3053,2
3054,2
3055,2
3056,2
305C,2
305D,2
306E,2
3071,2
3072,2
3073,2
3074,2
3075,2
3076,2
3077,2
3078,2
3079,2
307A,2
307B,2
307C,2
307D,2
307E,2
307F,2
3081,2
3082,2
3083,2
3084,2
3085,2
3094,2
3095,2
3096,2
30B6,2
30B7,2
30B8,2
30C4,2
30C5,2
30C6,2
30E4,2
30E5,2
30F4,2
30F5,2
30F6,2
30F7,2
30F8,2
30F9,2
30FA,2
30FB,2
30FC,2
30FD,2
30FF,2
3103,2
3104,2
3105,2
3108,2
3109,2
310A,2
310B,2
310C,2
310D,2
310E,2
310F,2
3110,2
3111,2
3112,2
3115,2
311A,2
311B,2
311C,2
311D,2
311E,2
3123,2
3126,2
3127,2
3128,2
3129,2
312A,2
312B,2
312C,2
312D,2
312E,2
312F,2
3130,2
3131,2
3132,2
3133,2
3134,2
3135,2
3137,2
3138,2
3139,2
313A,2
313B,2
313C,2
313D,2
313E,2
313F,2
3140,2
3142,2
3143,2
3144,2
3145,2
3146,2
3148,2
314A,2
314B,2
314C,2
314D,2
314E,2
314F,2
3150,2
3151,2
3155,2
3157,2
3158,2
315A,2
315C,2
315D,2
316D,2
317D,2
317E,2
3180,2
3181,2
3182,2
3183,2
3184,2
3185,2
3186,2
3187,2
318B,2
318C,2
318D,2
318E,2
3190,2
3191,2
3192,2
3193,2
3194,2
3195,2
319B,2
319C,2
319D,2
319E,2
319F,2
31A0,2
31A1,2
31A2,2
31A3,2
31A4,2
31A5,2
31A6,2
31A8,2
31A9,2
31AA,2
31AB,2
31AD,2
31AE,2
31B0,2
31BC,2
31C4,2
31C5,2
31C8,2
31C9,2
31DE,2
31DF,2
31E0,2
31E1,2
31E4,2
31E5,2
31E6,2
31E7,2
31E8,2
31E9,2
31EA,2
31EB,2
31EC,2
31ED,2
31EE,2
3203,2
3206,2
3207,2
3208,2
3209,2
3213,2
3214,2
3215,2
3219,2
321A,2
3227,2
3238,2
324F,2
3250,2
3251,2
3252,2
3253,2
3254,2
3255,2
3256,2
3257,2
3258,2
3259,2
325A,2
325B,2
325C,2
325D,2
3279,2
3295,2
3297,2
329C,2
32A1,2
